,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
7710,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,2,7,3,1,2,0,0
7711,3,83.0,0,0.0,5,47.0,0.0,0.028571429,0.0,0.0,5,2,2,4,1,2,0,0
7712,0,0.0,0,0.0,6,339.5,0.0,0.016666667,0.0,0.0,11,2,6,9,20,1,0,1
7713,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,1,8,2,1,2,0,0
7714,0,0.0,0,0.0,8,493.75,0.0,0.05,0.0,0.0,11,2,2,4,20,0,0,0
7715,2,61.16666667,0,0.0,47,901.25,0.008333333,0.025,0.0,0.0,5,2,4,6,4,2,0,1
7716,1,17.75,0,0.0,22,610.975,0.031818182,0.072727273,0.0,0.0,11,1,1,1,2,2,0,0
7717,4,231.49999999999997,0,0.0,3,86.0,0.0,0.033333333,0.0,0.0,5,3,2,4,5,1,0,0
7718,2,141.6,0,0.0,10,728.18,0.018181818,0.065367965,0.0,0.0,9,3,2,1,1,2,1,0
7719,0,0.0,0,0.0,6,216.0,0.0,0.033333333,0.0,0.0,3,2,4,7,10,2,0,0
7720,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,3,2,3,13,2,0,0
7721,0,0.0,0,0.0,15,1233.25,0.02,0.042222222,0.0,0.8,5,1,1,1,1,2,0,0
7722,0,0.0,0,0.0,36,851.3333333,0.010810811,0.032432432,0.0,0.2,5,4,1,1,4,2,0,0
7723,8,161.6685714,0,0.0,82,3394.1229175000003,3.83e-05,0.003837261,0.0,0.0,10,4,2,9,2,2,0,0
7724,9,231.49999999999997,0,0.0,82,3394.1229175000003,0.012738095,0.022973065,0.0,0.0,11,3,2,3,2,2,1,1
7725,0,0.0,0,0.0,3,131.0,0.0,0.033333333,0.0,0.0,11,1,8,4,6,1,0,0
7726,0,0.0,0,0.0,41,451.7142857,0.007692308,0.018376068,0.0,0.0,11,2,2,6,11,2,0,0
7727,5,75.5,0,0.0,24,1009.95,0.007407407,0.018518519,0.0,0.0,11,2,4,6,3,2,0,0
7728,4,131.0,0,0.0,30,548.96,0.005882353,0.026470588,0.0,0.0,11,2,2,2,4,2,0,1
7729,2,18.0,0,0.0,17,1218.75,0.0,0.050980392,0.0,0.0,11,2,2,1,1,2,0,0
7730,8,131.9642857,0,0.0,61,1407.446429,0.000533333,0.019203175,0.0,0.0,12,2,2,1,2,2,0,0
7731,0,0.0,0,0.0,25,525.1666667,0.007692308,0.030769231,0.0,0.0,11,2,2,3,2,1,1,0
7733,2,47.0,0,0.0,17,411.625,0.0,0.023529412,0.0,0.0,3,2,2,4,3,2,0,0
7734,4,65.6,0,0.0,25,575.8166667,0.0,0.007142857,0.0,0.0,11,2,4,2,20,2,1,0
7735,0,0.0,0,0.0,2,35.5,0.0,0.066666667,0.0,0.4,5,1,2,8,1,2,0,0
7736,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,2,2,2,7,3,2,0,0
7737,7,228.25,0,0.0,39,968.0924451,0.01547619,0.023015873,0.0,0.0,11,3,2,1,1,2,0,0
7738,5,231.49999999999997,0,0.0,64,2058.604545,0.008955224,0.009549977,0.0,0.0,11,3,2,3,10,2,0,1
7739,10,88.19047619,0,0.0,82,3394.1229175000003,0.003575419,0.018670927,0.0,0.0,7,2,2,3,1,2,0,0
7740,5,173.9666667,0,0.0,17,930.3666667,0.018181818,0.017272727,0.0,0.0,8,2,2,3,4,2,0,0
7741,1,10.0,0,0.0,22,367.3761905,0.0,0.011038961,0.0,0.0,5,1,1,4,6,2,1,0
7742,0,0.0,0,0.0,8,101.8333333,0.0,0.058333333,0.0,0.0,11,2,2,3,2,2,0,0
7743,7,161.25,0,0.0,32,1038.797619,0.0,0.015714286,0.0,0.2,5,1,1,4,2,2,0,1
7744,10,202.4254386,0,0.0,82,3394.1229175000003,0.007520348,0.018855633,0.0,0.0,11,2,2,3,2,2,0,1
7745,4,231.49999999999997,0,0.0,2,159.0,0.0,0.008,0.0,0.0,3,4,2,1,7,1,0,0
7746,8,162.4166667,0,0.0,25,357.1666667,0.007407407,0.015873016,0.0,0.0,12,4,1,3,2,2,1,0
7747,5,62.0,0,0.0,30,3394.1229175000003,0.0,0.026200717,0.0,0.0,11,2,2,4,2,2,0,0
7748,0,0.0,0,0.0,61,1636.466667,0.0,0.009289617,0.0,0.0,11,2,2,1,2,1,0,0
7749,0,0.0,0,0.0,43,1825.557143,0.0,0.018115942,0.0,0.0,11,2,6,1,2,2,1,0
7750,3,66.375,0,0.0,82,3344.958929,0.002325581,0.012754534,0.0,0.0,12,2,2,4,3,2,0,0
7751,6,231.49999999999997,0,0.0,51,3394.1229175000003,0.011866969,0.037170572,0.0,0.0,11,2,2,1,2,2,0,0
7752,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,2,2,8,3,2,0,0
7753,1,19.0,0,0.0,29,605.6722222,0.003448276,0.025517241,0.0,0.8,5,3,2,3,6,2,0,0
7754,0,0.0,0,0.0,16,407.75,0.01875,0.025833333,0.0,0.4,2,1,1,4,3,2,0,0
7755,4,139.0,0,0.0,26,1740.45,0.016666667,0.03,0.0,0.0,5,1,1,6,2,2,1,0
7756,2,52.0,0,0.0,18,1262.0,0.0,0.00952381,0.0,0.0,3,2,2,1,2,1,0,0
7757,9,116.5416667,0,0.0,57,1813.250382,0.003030303,0.011897547,0.0,0.0,11,1,2,1,2,2,0,1
7758,1,65.0,0,0.0,65,1803.758333,0.0046875,0.019404762,0.0,0.2,5,3,2,3,3,2,0,0
7759,3,80.6,0,0.0,10,390.2,0.0,0.015384615,0.0,0.0,10,2,5,3,20,2,0,0
7761,6,231.49999999999997,0,0.0,49,1196.25,0.007843137,0.018954248,0.0,0.0,12,2,2,3,13,2,1,0
7762,0,0.0,0,0.0,2,233.5,0.0,0.033333333,0.0,0.0,5,1,1,1,1,2,0,0
7763,8,164.625,0,0.0,43,1110.579167,0.002083333,0.010671296,0.0,0.0,11,2,2,3,3,2,0,1
7764,1,28.2,0,0.0,20,679.5666667,0.0,0.006349206,0.0,0.0,11,2,2,2,3,1,0,0
7765,5,44.2,0,0.0,12,235.3,0.002777778,0.035925926,0.0,0.0,8,2,2,2,2,2,0,0
7766,0,0.0,0,0.0,38,1787.395833,0.004824561,0.031871345,0.0,0.0,11,2,2,4,2,1,0,0
7767,0,0.0,0,0.0,82,3394.1229175000003,0.006408856,0.024587384,0.0,0.0,11,2,2,1,2,2,0,0
7768,3,219.0,0,0.0,12,526.3333333,0.022222222,0.058571429,0.0,0.0,3,1,1,3,1,2,0,0
7769,0,0.0,0,0.0,22,1668.95,0.0,0.00952381,0.0,0.0,12,2,2,1,2,1,1,1
7770,0,0.0,0,0.0,19,196.5,0.0,0.021052632,0.0,0.0,5,2,2,7,1,2,1,0
7771,3,80.625,0,0.0,11,314.25,0.037333333,0.042857143,0.0,0.0,11,3,2,2,13,2,0,0
7772,0,0.0,0,0.0,31,2767.625,0.0,0.006896552,0.0,0.0,11,8,13,9,20,0,0,1
7773,0,0.0,0,0.0,3,120.5,0.0,0.066666667,0.0,0.0,11,2,2,3,1,0,1,0
7774,0,0.0,0,0.0,39,794.16,0.0,0.012820513,0.0,0.0,9,4,2,1,4,2,0,0
7775,2,7.0,0,0.0,11,778.0,0.018181818,0.072727273,0.0,0.8,5,1,1,1,3,2,0,0
7776,0,0.0,0,0.0,9,300.0,0.011111111,0.033333333,0.0,0.8,5,2,4,1,3,2,0,0
7777,2,34.0,0,0.0,35,1907.135417,0.006944444,0.021993464,0.0,0.0,12,2,2,1,10,2,1,0
7778,1,8.5,0,0.0,30,659.2,0.0,0.006451613,0.0,0.0,3,2,2,3,3,1,1,0
7779,0,0.0,0,0.0,11,577.75,0.018181818,0.033333333,0.0,0.0,11,3,2,1,3,2,0,0
7780,0,0.0,0,0.0,5,1377.25,0.041666667500000004,0.103571429,0.0,0.0,11,3,2,6,1,2,0,0
7781,3,14.0,0,0.0,20,1424.928571,0.01,0.022222222,0.0,0.0,3,2,2,1,1,2,0,0
7782,5,231.49999999999997,0,0.0,7,54.5,0.0,0.04,0.0,0.2,5,3,2,2,2,2,0,0
7783,4,62.5,0,0.0,53,1840.369156,0.007407407,0.023148148,0.0,0.0,12,1,1,2,2,2,0,1
7784,3,134.0,0,0.0,53,1659.319697,0.0,0.00380117,0.0,0.0,3,4,1,1,2,2,0,1
7785,5,175.9166667,0,0.0,12,276.25,0.013333333,0.046666667,0.0,0.0,12,3,2,1,3,2,0,1
7786,0,0.0,0,0.0,32,1080.047619,0.0,0.01015625,0.0,0.0,3,2,2,7,2,2,0,0
7788,0,0.0,0,0.0,10,466.75,0.0,0.028571429,0.0,0.0,5,3,2,1,4,2,1,0
7789,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.000537634,0.008600444,0.0,0.0,5,2,2,3,3,2,0,0
7790,3,159.1666667,0,0.0,69,2766.942172,0.002816901,0.028665325,0.0,0.0,12,2,2,1,2,2,0,0
7791,1,14.0,0,0.0,21,334.7857143,0.0,0.023333333,0.0,0.0,3,2,2,1,1,2,0,0
7792,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,1,1,2,2,2,0,0
7793,5,106.0,0,0.0,82,3394.1229175000003,0.002678571,0.019613095,0.0,0.0,12,2,2,3,1,2,0,0
7794,4,107.75,0,0.0,15,369.05,0.005555556,0.029365079,0.0,0.0,11,3,2,8,1,2,0,0
7795,0,0.0,0,0.0,4,2528.0,0.0,0.066666667,0.0,0.0,3,2,2,9,1,2,1,0
7796,2,25.0,0,0.0,5,40.0,0.041666667500000004,0.083333333,0.0,0.6,5,2,2,1,1,2,0,0
7797,2,71.3,0,0.0,18,813.8,0.010526316,0.045438596,0.0,0.8,5,3,2,8,13,2,0,0
7798,10,231.49999999999997,0,0.0,76,2642.458333,0.011481481,0.026290598,0.0,0.0,11,2,2,1,2,2,1,1
7799,8,190.25,0,0.0,19,1323.25,0.007692308,0.021816239,0.0,0.0,5,6,2,4,2,2,1,1
7800,1,53.4,0,0.0,3,292.0,0.0,0.0,0.0,0.0,11,2,2,1,4,2,0,0
7802,1,64.5,0,0.0,41,961.25,0.0025,0.020714286,0.0,0.0,12,2,2,1,2,1,0,0
7803,0,0.0,0,0.0,3,0.0,0.041666667500000004,0.103571429,0.0,0.0,11,1,1,4,10,2,1,0
7804,0,0.0,0,0.0,6,551.0,0.033333333,0.05,0.0,0.0,3,1,1,3,1,2,0,0
7805,1,115.0,0,0.0,19,1383.191667,0.01,0.019166667,0.0,0.0,5,1,1,1,3,2,0,0
7806,0,0.0,0,0.0,10,411.9166667,0.0,0.036190476,0.0,0.0,12,3,2,1,2,2,0,1
7807,5,231.49999999999997,0,0.0,6,91.5,0.041666667500000004,0.055555556,0.0,0.2,5,2,2,4,6,2,0,0
7808,10,171.2916667,0,0.0,82,3394.1229175000003,0.003958333,0.014633794,0.0,0.0,11,2,2,1,1,2,0,0
7809,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,12,2,2,1,13,2,0,0
7810,1,100.0,0,0.0,9,246.1666667,0.0,0.025,0.0,0.0,12,3,2,8,2,2,1,0
7811,0,0.0,0,0.0,73,2784.8,0.002739726,0.015317559,0.0,0.0,11,2,2,5,2,2,1,0
7812,0,0.0,0,0.0,4,29.0,0.041666667500000004,0.103571429,0.0,0.8,5,2,2,2,4,2,0,0
7813,0,0.0,0,0.0,6,78.0,0.041666667500000004,0.077777778,0.0,0.0,5,1,1,1,15,2,1,0
7814,2,40.41666667,0,0.0,33,1477.734676,0.0,0.018970588,0.0,0.0,12,2,2,4,1,2,1,0
7815,5,231.49999999999997,0,0.0,5,62.5,0.022222222,0.044444444,0.0,0.0,3,2,2,2,3,1,1,0
7816,1,26.5,0,0.0,13,470.5,0.0,0.016666667,0.0,0.0,11,1,1,4,2,1,0,1
7817,0,0.0,0,0.0,9,242.75,0.0,0.074074074,0.0,0.0,11,2,5,7,2,2,0,0
7818,1,43.4,0,0.0,29,432.0222222,0.0,0.006896552,0.0,0.0,11,1,1,1,3,1,0,0
7819,1,26.2,0,0.0,13,245.1666667,0.0,0.0,0.0,0.0,8,2,5,3,4,1,0,1
7820,4,69.96666667,0,0.0,28,2728.755,0.0,0.009313725,0.0,0.0,10,1,1,1,5,2,0,0
7821,1,39.0,0,0.0,18,314.8333333,0.0,0.005882353,0.0,0.0,5,2,2,7,4,2,1,0
7822,0,0.0,0,0.0,6,74.0,0.0,0.02,0.0,0.0,3,2,4,6,8,2,0,0
7823,0,0.0,0,0.0,8,123.0,0.025,0.029166667,0.0,0.0,11,3,2,3,11,2,1,0
7824,7,231.49999999999997,0,0.0,30,1410.238889,0.005263158,0.010557237,0.0,0.0,11,1,1,4,2,1,0,0
7825,2,22.8,0,0.0,81,1342.75,0.0,0.008860759,0.0,0.0,9,1,1,1,3,2,0,1
7826,0,0.0,0,0.0,33,2601.231408,0.005882353,0.011764706,0.0,0.0,11,2,2,7,20,2,0,1
7827,0,0.0,0,0.0,6,42.0,0.033333333,0.05,0.0,0.0,11,2,2,9,3,2,0,0
7828,2,67.5,0,0.0,11,294.0,0.0,0.009090909,0.0,0.0,12,1,1,3,8,2,1,0
7829,2,70.5,0,0.0,20,855.6666667,0.0,0.013157895,0.0,0.0,11,2,2,9,20,1,0,0
7830,0,0.0,0,0.0,61,1964.847222,0.021311475,0.041065574,0.0,0.0,11,3,2,2,13,2,0,0
7831,4,101.3333333,0,0.0,82,3394.1229175000003,0.00441989,0.021627971,0.0,0.0,12,2,2,3,10,2,0,0
7832,4,105.2666667,0,0.0,35,655.6847619,0.0,0.005128205,0.0,0.0,11,2,10,7,2,1,1,0
7833,0,0.0,0,0.0,5,276.0,0.0,0.04,0.0,0.0,5,3,2,3,1,2,1,0
7834,1,55.0,0,0.0,47,1842.95,0.0,0.01257764,0.0,0.0,3,2,2,6,1,2,0,0
7835,0,0.0,0,0.0,16,622.0,0.0,0.0125,0.0,0.0,3,2,10,2,6,2,0,0
7836,9,231.49999999999997,0,0.0,11,259.5533333,0.011111111,0.05,0.0,0.0,10,3,2,3,2,2,0,0
7837,1,31.2,0,0.0,31,824.86,0.0,0.008333333,0.0,0.0,9,1,1,1,3,1,0,0
7838,0,0.0,0,0.0,14,422.1333333,0.041666667500000004,0.103333333,0.0,0.0,7,3,2,4,3,2,1,0
7839,0,0.0,0,0.0,4,39.8,0.0,0.05,0.0,0.0,8,1,1,1,3,1,0,0
7840,6,93.5,0,0.0,35,1197.93254,0.0,0.02029036,0.0,0.0,12,2,2,7,2,2,0,0
7841,0,0.0,0,0.0,8,202.3333333,0.0,0.01875,0.0,0.0,5,3,2,1,6,2,1,0
7842,0,0.0,0,0.0,18,650.1333333,0.041666667500000004,0.07962963,0.0,0.0,7,2,2,3,4,2,0,0
7843,7,103.6,0,0.0,72,1933.559259,0.005333333,0.026377261,0.0,0.0,9,2,2,6,2,2,0,0
7844,1,71.6,0,0.0,7,286.7,0.0,0.008333333,0.0,0.0,8,1,1,7,3,1,0,0
7845,3,14.5,0,0.0,26,672.875,0.0,0.032352941,0.0,0.0,11,2,2,3,1,2,0,0
7846,10,212.7616279,0,0.0,82,3394.1229175000003,0.008536232,0.018457454,0.0,0.0,11,1,2,3,2,2,1,0
7847,6,83.4,0,0.0,34,970.6266667,0.008823529,0.014313725,0.0,0.0,11,1,1,6,2,2,0,0
7848,7,231.49999999999997,0,0.0,82,3394.1229175000003,0.002857143,0.012557561,0.0,0.0,12,2,2,1,2,2,0,0
7849,0,0.0,0,0.0,5,23.0,0.041666667500000004,0.103571429,0.0,0.0,12,1,1,1,3,2,0,0
7850,0,0.0,0,0.0,3,38.0,0.041666667500000004,0.103571429,0.0,0.0,3,3,2,1,1,2,0,0
7851,0,0.0,0,0.0,43,1146.5,0.006976744,0.035271318,0.0,0.6,5,2,2,1,4,2,0,0
7852,3,42.0,0,0.0,41,492.6833333,0.0,0.003571429,0.0,0.0,5,3,2,1,2,2,1,0
7853,3,61.0,0,0.0,1,43.0,0.0,0.025,0.0,0.0,12,8,13,9,20,0,0,0
7854,6,231.49999999999997,0,0.0,14,562.6666667,0.0,0.011764706,0.0,0.6,5,1,1,1,2,1,0,0
7855,0,0.0,0,0.0,4,18.0,0.041666667500000004,0.1,0.0,0.0,11,2,2,1,13,2,0,0
7856,2,12.0,0,0.0,43,2595.280952,0.009090909,0.025378788,0.0,0.0,3,2,4,7,1,2,0,0
7857,0,0.0,0,0.0,8,221.0,0.0,0.025,0.0,0.0,12,3,2,1,1,2,1,0
7859,7,231.49999999999997,0,0.0,15,176.5,0.041666667500000004,0.052,0.0,0.0,5,3,2,3,4,2,0,0
7860,0,0.0,0,0.0,24,488.3333333,0.0,0.004347826,0.0,0.0,5,2,2,1,4,1,0,1
7861,6,192.5,0,0.0,14,327.0,0.0,0.00625,0.0,0.0,3,1,1,1,9,2,1,0
7862,0,0.0,0,0.0,82,1341.632619,0.004804805,0.011846847,0.0,0.0,7,2,2,1,13,2,0,0
7863,0,0.0,0,0.0,11,300.0714286,0.0,0.02,0.0,0.0,3,2,2,1,11,2,1,1
7864,2,115.0,0,0.0,82,1940.293452,0.01717251,0.032369194,0.0,0.0,11,1,1,3,10,2,1,0
7865,0,0.0,0,0.0,44,1975.825,0.0,0.032142857,0.0,0.0,12,2,4,1,1,2,0,0
7866,0,0.0,0,0.0,33,3394.1229175000003,0.0,0.025,0.0,0.0,3,1,1,1,1,2,1,0
7867,2,81.5,0,0.0,18,2199.972222,0.00952381,0.016825397,0.0,0.0,5,1,1,1,2,2,1,0
7868,4,55.5,0,0.0,33,1274.190476,0.005714286,0.009285714,0.0,0.0,3,2,2,6,2,2,1,0
7869,2,25.0,0,0.0,25,243.1666667,0.016666667,0.057283951,0.0,0.0,11,2,2,3,6,2,0,0
7870,0,0.0,0,0.0,3,36.0,0.0,0.033333333,0.0,0.0,3,2,2,1,2,2,0,0
7871,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.002105263,0.00954386,0.0,0.0,3,2,2,3,2,2,0,0
7872,0,0.0,0,0.0,69,1238.586029,0.018571429,0.045269841,0.0,0.0,11,1,8,7,1,2,0,0
7873,0,0.0,0,0.0,13,437.25,0.041666667500000004,0.102564103,0.0,0.0,3,1,1,3,3,2,0,0
7874,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,3,2,2,1,1,2,0,0
7875,0,0.0,0,0.0,82,3394.1229175000003,0.004909561,0.02088789,0.0,0.0,5,2,4,1,1,2,0,0
7876,10,231.49999999999997,0,0.0,20,781.425,0.0,0.002666667,0.0,0.0,12,2,2,7,2,2,0,0
7877,4,56.25,0,0.0,10,182.25,0.0,0.025,0.0,0.0,11,3,2,6,2,1,0,0
7878,0,0.0,0,0.0,14,204.5,0.041666667500000004,0.084615385,0.0,0.6,5,1,1,4,3,2,0,0
7879,3,231.49999999999997,0,0.0,24,751.6266667,0.004571429,0.024838095,0.0,0.0,7,3,2,2,1,2,1,0
7880,0,0.0,0,0.0,8,189.5,0.041666667500000004,0.1,0.0,0.0,12,3,2,1,13,2,0,0
7881,1,6.0,0,0.0,23,2767.2,0.0,0.008333333,0.0,0.0,9,2,2,7,1,1,0,0
7882,0,0.0,0,0.0,63,3394.1229175000003,0.006153846,0.015128205,0.0,0.0,5,2,2,6,4,2,0,0
7883,0,0.0,0,0.0,4,72.66666667,0.0,0.083333333,0.0,0.4,5,2,2,3,4,2,0,0
7884,4,231.49999999999997,0,0.0,24,583.0833333,0.0,0.007692308,0.0,0.0,11,1,1,1,2,2,0,0
7885,5,140.6,0,0.0,16,423.5,0.0125,0.0125,0.0,0.0,8,3,2,1,3,2,1,0
7886,2,46.3,0,0.0,2,48.4,0.0,0.05,0.0,0.0,10,1,1,1,3,2,0,0
7887,10,231.49999999999997,0,0.0,82,3394.1229175000003,0.006635802,0.027174712,0.0,0.0,3,2,4,1,1,2,1,0
7888,3,94.6,0,0.0,1,4.0,0.0,0.05,0.0,0.0,7,2,2,1,2,1,0,0
7889,8,111.93,0,0.0,13,860.77,0.020952381,0.056017316,0.0,0.0,7,1,1,1,2,2,0,0
7890,0,0.0,0,0.0,13,263.0,0.015384615,0.044615385,0.0,0.0,11,2,2,9,13,2,1,0
7891,2,28.2,0,0.0,7,212.5,0.0,0.007407407,0.0,0.0,11,2,2,3,2,1,1,1
7892,3,27.0,0,0.0,10,1579.375,0.0125,0.06,0.0,0.0,11,2,2,1,2,2,0,0
7893,1,8.214285714,0,0.0,82,3394.1229175000003,0.002380952,0.012980504,0.0,0.0,11,2,2,1,2,2,0,1
7894,2,37.2,0,0.0,22,295.0333333,0.0,0.008333333,0.0,0.0,11,2,4,3,2,1,0,0
7895,0,0.0,0,0.0,39,1867.033333,0.0,0.020512821,0.0,0.0,11,2,4,4,2,2,0,0
7896,0,0.0,0,0.0,15,729.0,0.0,0.033333333,0.0,0.0,11,3,2,1,8,1,1,0
7897,0,0.0,0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,3,1,1,1,3,2,1,0
7898,0,0.0,0,0.0,58,3200.366667,0.003448276,0.027586207,0.0,0.0,3,2,2,6,1,2,0,0
7899,3,19.5,0,0.0,16,250.0833333,0.0,0.013157895,0.0,0.0,5,2,2,3,2,1,0,0
7900,0,0.0,0,0.0,37,1669.559524,0.016190476,0.051333333,0.0,0.0,5,3,2,3,1,2,0,0
7901,2,31.2,0,0.0,15,1388.0,0.003703704,0.063333333,0.0,0.0,7,2,2,5,3,2,1,0
7902,7,231.49999999999997,0,0.0,82,3394.1229175000003,0.00295026,0.012825542,0.0,0.0,11,2,2,3,2,2,0,0
7903,0,0.0,0,0.0,8,159.9,0.0,0.0,0.0,0.0,10,2,2,2,6,1,0,0
7904,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,12,2,2,1,2,2,0,0
7905,5,82.6,0,0.0,8,66.53333333,0.0,0.02,0.0,0.0,8,4,1,3,1,1,1,0
7906,1,30.5,0,0.0,82,3394.1229175000003,0.002063983,0.010072239,0.0,0.0,11,2,2,9,1,2,1,1
7907,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,5,2,5,2,1,2,0,0
7908,0,0.0,0,0.0,82,3394.1229175000003,0.002923977,0.020798504,0.0,0.0,11,2,2,7,2,2,0,0
7909,2,16.5,0,0.0,5,37.5,0.0,0.033333333,0.0,0.0,5,2,2,1,3,2,0,0
7910,1,33.5,0,0.0,34,1181.85119,0.0,0.03515625,0.0,0.0,11,1,1,1,2,2,0,1
7911,1,3.0,0,0.0,11,1046.666667,0.005555556,0.025,0.0,0.0,11,3,2,1,10,2,1,0
7912,2,36.4,0,0.0,75,1959.304762,0.005479452,0.027146119,0.0,0.0,5,2,2,2,4,2,0,0
7913,1,33.0,0,0.0,57,2816.55307,0.0,0.005858586,0.0,0.0,5,2,2,2,1,2,0,0
7914,1,111.0,0,0.0,13,274.5833333,0.0,0.016666667,0.0,0.0,11,1,1,1,2,1,0,0
7915,0,0.0,0,0.0,21,677.0,0.005,0.026666667,0.0,0.0,12,2,2,7,1,2,0,0
7916,4,231.49999999999997,0,0.0,27,877.5,0.0,0.007407407,0.0,0.0,5,1,1,1,4,1,0,1
7917,0,0.0,0,0.0,7,499.5,0.0,0.033333333,0.0,0.8,5,2,4,1,5,1,0,0
7918,0,0.0,0,0.0,6,98.0,0.0,0.066666667,0.0,0.0,2,2,5,1,3,2,0,0
7919,0,0.0,0,0.0,10,192.75,0.033333333,0.028888889,0.0,0.0,12,1,2,3,1,2,1,0
7920,2,6.0,0,0.0,42,1503.25,0.001550388,0.031007752,0.0,0.0,3,2,2,6,1,2,0,0
7921,0,0.0,0,0.0,7,267.0,0.0,0.033333333,0.0,0.2,5,2,2,7,1,2,0,0
7922,0,0.0,0,0.0,10,355.0,0.0,0.04,0.0,0.0,5,2,4,7,6,2,0,0
7923,0,0.0,0,0.0,6,44.0,0.041666667500000004,0.1,0.0,0.0,3,2,2,3,1,2,0,0
7924,0,0.0,0,0.0,8,97.0,0.0,0.025,0.0,0.0,11,2,2,3,2,2,0,1
7925,3,231.49999999999997,0,0.0,53,2525.307766,0.0,0.010606061,0.0,0.0,7,2,2,9,4,2,0,1
7926,4,57.0,0,0.0,5,81.0,0.0,0.025,0.0,0.0,3,1,1,8,10,2,0,0
7927,0,0.0,0,0.0,8,650.25,0.0,0.025,0.0,0.0,11,6,2,1,3,2,0,0
7928,0,0.0,0,0.0,14,825.3333333,0.0,0.0,0.0,0.0,8,2,2,8,4,2,0,1
7929,0,0.0,0,0.0,82,3394.1229175000003,0.007766272,0.023198706,0.0,0.0,11,2,2,1,1,2,0,1
7930,7,54.63636364,0,0.0,67,1336.554221,0.0,0.027327327,0.0,0.0,5,2,2,7,4,2,0,0
7931,5,77.1,0,0.0,5,944.8,0.0,0.015384615,0.0,0.0,9,2,2,3,2,1,0,0
7932,4,38.0,0,0.0,6,107.0,0.006060606,0.042424242,0.0,1.0,5,2,6,2,2,2,1,0
7933,1,7.0,0,0.0,4,45.0,0.0,0.0125,0.0,0.0,3,3,2,3,1,2,0,0
7934,1,7.0,0,0.0,7,151.5,0.0,0.025,0.0,0.0,5,2,2,1,1,2,0,1
7935,4,231.49999999999997,0,0.0,14,625.0,0.0,0.0125,0.0,0.0,5,1,1,6,2,1,0,0
7936,0,0.0,0,0.0,29,819.5892857,0.003448276,0.025448823,0.0,0.0,11,3,2,1,3,2,0,0
7937,0,0.0,0,0.0,1,0.0,0.041666667500000004,0.103571429,0.0,0.0,3,2,2,1,1,2,0,0
7938,0,0.0,0,0.0,23,2225.288889,0.004347826,0.021516165,0.0,0.0,11,1,1,4,1,2,0,0
7939,2,231.49999999999997,0,0.0,18,1372.975,0.0,0.017391304,0.0,0.0,12,2,2,1,6,2,0,1
7940,4,60.4,0,0.0,11,572.6,0.0,0.013333333,0.0,0.0,10,2,2,7,4,2,1,0
7941,8,133.4,0,0.0,38,2666.066667,0.002272727,0.016576479,0.0,0.0,12,1,1,4,2,2,0,0
7942,1,22.2,0,0.0,9,348.54,0.0,0.005194805,0.0,0.0,11,2,2,3,3,2,0,1
7943,0,0.0,0,0.0,24,409.3030303,0.008333333,0.023611111,0.0,0.6,5,3,2,3,3,2,0,0
7944,0,0.0,0,0.0,3,24.0,0.041666667500000004,0.103571429,0.0,0.0,3,3,2,3,1,2,1,0
7945,0,0.0,0,0.0,7,205.5,0.028571429,0.038095238,0.0,0.0,11,2,2,3,13,2,1,0
7946,5,79.33333333,0,0.0,17,1142.816919,0.006818182,0.018519814,0.0,0.0,3,3,2,6,2,2,0,0
7947,4,80.6,0,0.0,39,639.4933333,0.0,0.005,0.0,0.0,11,1,2,1,20,2,0,0
7948,4,32.1,0,0.0,82,3394.1229175000003,0.0,0.007269504,0.0,0.0,5,2,2,7,6,2,0,0
7949,0,0.0,0,0.0,4,132.5,0.041666667500000004,0.103571429,0.0,0.0,11,3,2,4,13,2,1,0
7950,0,0.0,0,0.0,31,751.0,0.003125,0.0421875,0.0,0.0,12,2,2,1,6,2,1,0
7951,5,53.0,0,0.0,66,3394.1229175000003,0.0,0.002159624,0.0,0.0,3,2,2,8,1,2,0,0
7952,0,0.0,0,0.0,13,443.0,0.030769231,0.053846154,0.0,0.0,11,2,5,1,1,2,0,0
7953,2,105.75,0,0.0,19,1124.888889,0.010526316,0.028229665,0.0,0.0,11,3,2,9,2,2,1,0
